id,name,alternate_name,category,lga,ward_code,lon,lat
6bccd995-a77f-4b20-b8aa-1dce8f9bd0b4,Ipesi Basic Health Center,,Primary Health Center,Akoko South East,ODSASE06,5.955180000000041,7.36516000000006
45e7dcf2-bb7c-4d34-ba4b-274a0a7afd95,Oba Basic Health Center,,Primary Health Center,Akoko South West,ODSASW10,5.716910000000041,7.374590000000069
ea046cd9-9446-48d4-9c3d-bc6430782860,Ijagba Basic Health Center,,Primary Health Center,Ose,ODSOSE10,5.755380000000059,6.86062000000004
c8bb4a07-5018-452d-90f7-d5476a801199,Ago Iwoye Afo Health Post,,Dispensary,Akoko South West,ODSASW09,5.709170000000029,7.309490000000039
1b9ec995-d556-4a02-af76-f16678dbe4aa,Isimija Health Post,,Dispensary,Akure North,ODSAKN09,5.2532900000000495,7.366800000000069
1f4cbbf4-6488-4452-bf3d-6ed0275bdaa0,Isolo Comprehensive Health Center,,Comprehensive Health Center,Ifedore,ODSIDE06,5.197630000000061,7.2639800000000605
7e31beb3-7125-46a6-a29a-8c0bbd8e103b,Adegbola Health Center,,Primary Health Center,Ifedore,ODSIDE06,5.183330000000069,7.262580000000071
7dbbd8d6-f742-4375-b781-ca256569465d,Okeiwonja Health Center,,Primary Health Center,Idanre,ODSIDNE08,5.12146000000007,7.03657000000004
bb9128ad-8671-4a69-96c3-4661ae603413,Owomofewa Iwonja Health Center,,Primary Health Center,Idanre,ODSIDNE08,5.135630000000049,7.00398000000007
9d1abefd-e1cd-467f-9b7c-ce504fc08977,Abababubu Health Center,,Primary Health Center,Idanre,ODSIDNE06,5.012070000000051,7.095070000000021
d164aa8b-0721-4c8b-97fe-d801a2078cbb,Ayefemi Health Center,,Primary Health Center,Idanre,ODSIDNE05,5.024300000000039,7.07612000000006
fb15e597-c48c-425b-a261-1e34a1a5c194,Gbalegi Health Center,,Primary Health Center,Idanre,ODSIDNE04,5.168550000000039,7.135310000000061
a75a8a5c-e419-409e-b9f9-89daa19aebed,Ode Aja Comprehensive Health Center,,Comprehensive Health Center,Ese Odo,ODSESO04,4.923570000000041,6.4251200000000495
65f25270-0bca-4632-888e-b8c1705a1c52,Kiribo Basic Health Center,,Primary Health Center,Ese Odo,ODSESO04,4.9241700000000606,6.41778000000005
149af43e-8324-4a81-a256-9810f6d26017,Adetimehin Memorial Maternity,,Maternity Home,Odigbo,ODSODI04,4.82835,6.91372
a8639ba0-70d1-4a8d-8993-2417bf9e8476,Okeogun Primary Health Center,,Primary Health Center,Ondo West,ODSOWT01,4.78862,7.03077
658ed770-f23f-4bf5-b361-9f7ca13c8da9,Onitea Maternity Clinic,,Maternity Home,Odigbo,ODSODI09,4.42611,6.73035
7507b88d-c0af-4f66-bcb3-a52904a4ab0c,Idoani Basic Health Center,,Primary Health Center,Ose,ODSOSE02,5.84663,7.29786
59291292-227a-43f5-995e-fc2071251cde,Ojana Maternity,,Maternity Home,Owo,ODSOWO09,5.4677,7.22576
76487cc3-13b9-4bd2-8b7d-6bd45482919d,Ikaram Akoko Basic Health Center,,Primary Health Center,Akoko North West,ODSANW06,5.8742,7.62237
bb56cebd-91d1-4c0f-84f2-3738eab20080,Lasia Basic Health Center,,Primary Health Center,Odigbo,ODSODI04,4.85975,6.88571
6e8e8d4c-5b5b-4936-bff4-2870323e8445,Old Maternity Center Igborowo,,Maternity Home,Odigbo,ODSODI04,4.88213,6.92608
7172a55e-adb0-4d13-8150-5972322da271,Odo Ahere Maternity Health Center,,Maternity Home,Owo,ODSOWO07,5.51883,7.09578
8c834620-e60d-49f5-8734-4b4354279aec,Mile 10 Basic Health Center,,Primary Health Center,Odigbo,ODSODI11,5.00214,6.7315
b20ecf8f-b7de-4fa1-96c1-0b4a256be504,Owani Health Center,,Primary Health Center,Ose,ODSOSE02,5.81591,7.26566
c73419d3-dc40-40c0-ac9d-5f76241bc3a3,Owewa Maternity,,Maternity Home,Idanre,ODSIDNE05,5.01268,7.00308
4379c516-6ccc-461a-9399-be01f9e6716a,Poly Owo Health Center,,Educational Clinic,Owo,ODSOWO09,5.55965,7.22496
24d4bb3d-fb97-4990-b174-6439c17daeda,Asan Akungba Health Post,,Dispensary,Akoko South West,ODSASW03,5.728921667,7.47132
b466ae02-2cfa-40e1-8334-67b6eeab45ec,Oketun Abadara Basic Health Center,,Primary Health Center,Akoko North East,ODSANE10,5.683636667,7.530783333
28917a3e-5fc4-4bfd-9c66-ceff81fd6b53,Ijaja Basic Health Center,,Primary Health Center,Akoko North West,ODSANW03,5.7633387,7.5699345
ce2c5f62-56b7-4ad3-a6c2-5a06a884e9a5,Ejidu Basic Health Center,,Primary Health Center,Akoko North West,ODSANW07,5.651223333,7.618843333
52143ca7-17d6-4f13-bafd-9fa297e05dbf,Oge Basic Health Center,,Primary Health Center,Akoko North West,ODSANW10,5.769971667,7.643873333
38d38c95-62bb-4af7-85a2-2cd97b7901f8,Isalu Ii Basic Health Center,,Primary Health Center,Akoko South East,ODSASE01,5.863373333,7.460421667
0a52256c-c59a-44cd-81ff-794edfd4d189,Okusa Quarters Health Center,,Primary Health Center,Akoko South West,ODSASW03,5.733023333,7.471278333
ae70bd9f-b1f8-4f30-9347-7c3de276ec28,Ebo Health Post,,Dispensary,Akoko South West,ODSASW04,5.774068333,7.437675
e18eb468-2b10-48c8-84ac-3e6ac637d6d8,Arepena Health Post,,Dispensary,Akoko South West,ODSASW05,5.809701667,7.454413333
c8d0af95-3ff7-4f62-9cfd-a597299b4aaf,Oka Primary Health Center,,Primary Health Center,Akoko South West,ODSASW11,5.779496667,7.450943333
91242f4c-a7e6-4658-9b9b-8f9c5f97effd,Ayepe Health Post,,Dispensary,Akoko South West,ODSASW13,5.75198,7.447018333
3776ba85-67f9-49bc-92df-0141a6e0ba1f,Adejubu Basic Health Center,,Primary Health Center,Akure South,ODSAKS07,5.282083333,7.176155
c187a257-2992-41b6-a79c-4582cca5650b,Bolorunduro Igbatoro Basic Health Center,,Primary Health Center,Akure South,ODSAKS07,5.31980634,7.146175
73923cf0-7827-41b4-a31c-d7a2a03e41fc,Familugba Basic Health Center,,Primary Health Center,Ose,ODSOSE06,5.7639724,6.928298
23940815-6b30-42c2-938e-8684354424f2,Shasha Basic Health Center,,Primary Health Center,Akure North,ODSAKN12,5.244598333,7.280291667
c9b47f3c-e7b8-46c1-9d37-641756f06f99,Oke Afa Basic Health Center,,Primary Health Center,Akure North,ODSAKN09,5.252876667,7.357765
ba4b2f4f-a608-4c65-995e-23b3b6829b70,Kajola Iju Basic Health Center,,Primary Health Center,Akure North,ODSAKN10,5.34524232,7.38119385
ff6329b0-ecd1-4777-8574-c8e402b756e5,Algon Comprehensive Health Center,,Comprehensive Health Center,Akure North,ODSAKN10,5.27118027,7.39780872
b517831b-74d5-46a7-af41-7a6a14c07216,Akomowa Basic Health Center,,Primary Health Center,Akure North,ODSAKN11,5.24343,7.368368333
7d891886-24d0-4e43-90fa-d29f8e4e8993,Gloryland Basic Health Center,,Primary Health Center,Akure North,ODSAKN12,5.222601667,7.293983333
8d1fa695-a812-4b9b-bc19-410662d5766b,Araromiaje Basic Health Center,,Primary Health Center,Akure South,ODSAKS07,5.247166667,7.15804
3767ec24-2c2e-43d1-b12d-e0b8799c567d,Familusi Basic Health Center,,Primary Health Center,Akure South,ODSAKS09,5.17503597,7.22556971
a57790fd-b4ad-4f70-a00e-b69d51360a2a,Amapere Basic Health Center,,Primary Health Center,Ese Odo,ODSESO06,4.978923333,6.275698333
ac6d2748-20d4-48e1-85ce-463b8c9ed82b,Obontoru Basic Health Center,,Primary Health Center,Irele,ODSIRL04,5.025411667,6.333808333
5841dd2d-98ae-4815-b61b-929453d99b19,Agoeri Basic Health Center,,Primary Health Center,Ese Odo,ODSESO07,4.941903333,6.17612
c45b35aa-0cf3-452c-a209-73a5ed2cdabc,Ogidigba Basic Health Center,,Primary Health Center,Ese Odo,ODSESO07,4.906468333,6.172978333
d609bd18-7158-4c5a-a5c2-2a5bc4217889,Biagini Basic Health Center,,Primary Health Center,Ese Odo,ODSESO08,4.983245,6.157421667
4b81039d-974b-4c5a-bf96-01319c15da6f,Alagoki Basic Health Center,,Primary Health Center,Idanre,ODSIDNE02,5.35162911,7.07737899
17126dd3-3b8a-4c61-b4ce-f29767300f25,Olorunda Basic Health Center,,Primary Health Center,Ifedore,ODSIDE10,5.03780045296047,7.389601533072831
d83c92ea-aa8b-4d5a-be8a-22a1c960a12d,Ode Etikan Basic Health Center,,Primary Health Center,Okitipupa,ODSPUP01,4.792961667,6.488263333
a643062b-3215-48a4-8713-8b738946a073,Abereke Basic Health Center,,Primary Health Center,Ilaje,ODSIAE04,4.625263333,6.250245
05a71147-cf6a-4575-b947-f2bafdef14ff,Zion Ogogoro Basic Health Center,,Primary Health Center,Ilaje,ODSIAE04,4.658423333,6.206725
2a28945f-60b2-4706-b54c-b1eec322aa86,Atijere Basic Health Center,,Primary Health Center,Okitipupa,ODSPUP01,4.797525,6.494823333
efe6ecea-a04a-4086-8901-bc1bd45fd37d,Temidire Basic Health Center,,Primary Health Center,Ile Oluji/Okeigbo,ODSIOU04,4.87093656,7.21436825
700b8d2c-ef50-475e-b0d8-ebd1fd672dde,Ologundudu Basic Health Center,,Primary Health Center,Ile Oluji/Okeigbo,ODSIOU06,4.8725041,7.27617092
e0fd5f3d-965b-4bd8-829c-83f66cf91671,Salawa Basic Health Center,,Primary Health Center,Irele,ODSIRL01,4.98275,6.413001667
a8811754-3308-4bd1-8b6e-fe990393d466,Lekon Basic Health Center,,Primary Health Center,Irele,ODSIRL05,4.920505,6.582923333
d66dac91-1950-45b2-ab34-9dd9c1e5e952,Atoranse Basic Health Center,,Primary Health Center,Irele,ODSIRL07,5.058323333,6.578943333
dbebce0d-b6fc-450b-845a-5417c27309ec,Lewumeji Basic Health Center,,Primary Health Center,Irele,ODSIRL08,4.958011667,6.578726667
ffce0222-9651-4e1e-a345-e8cdd045f0a2,Ebijaw Basic Health Center,,Primary Health Center,Irele,ODSIRL10,5.108846667,6.600078333
9a747331-44ae-4ed3-aad7-8f1d1b38c5fb,Adaja Basic Health Center,,Primary Health Center,Odigbo,ODSODI08,4.902585,6.822731667
e87bee5d-239c-498d-a4f5-a7126882eb92,Kajola Express Basic Health Center,,Primary Health Center,Odigbo,ODSODI09,4.509111667,6.72529
a80e1ee4-4d00-44bb-b53b-870a0eefad20,Ore Alaba Basic Health Center,,Primary Health Center,Odigbo,ODSODI10,4.87984,6.72576
afdd2b35-00b2-4f54-8ee9-02d528c42eb2,Asejire Basic Health Center,,Primary Health Center,Odigbo,ODSODI11,4.984648333,6.76693
b2259aad-86a0-45fa-bc4a-96e6f434f5c8,Araromi Basic Health Center,,Primary Health Center,Irele,ODSIRL09,4.8305451,6.4674728
076bf012-99f3-437b-87c6-a8218c7737bf,Ilebe Basic Health Center,,Primary Health Center,Okitipupa,ODSPUP04,4.6187052,6.6868829
22eacb60-37eb-4093-84fd-15735205199d,Ayetoro 2 Basic Health Center,,Primary Health Center,Odigbo,ODSODI07,4.5217018,6.6424945
5f8e277f-3b26-47da-a534-de237b29a5b3,Iwada Basic Health Center,,Primary Health Center,Okitipupa,ODSPUP09,4.5938477,6.564084
92f5b099-e3c1-49ab-9303-04c33406ea16,Omotosho Comprehensive Health Center,,Comprehensive Health Center,Okitipupa,ODSPUP05,4.6495583,6.7208557
c3a9b270-8a14-4cd3-91d9-401d52b37c99,Abusoro Basic Health Center,,Primary Health Center,Okitipupa,ODSPUP13,4.7053583,6.4902703
d096bfa8-b469-4b01-ac5b-8a0ba80e37f0,Farm Settlement Basic Health Center,,Primary Health Center,Okitipupa,ODSPUP12,4.7495293,6.5503237
1b68d998-be63-41d7-af70-650b7cc82e4e,Oke Oya Health Post,,Dispensary,Ondo East,ODSOET01,4.9998388,6.9561066
a08cdd08-b2ac-419c-bcdd-b9175d025cca,Eleyowo Basic Health Center,,Primary Health Center,Ondo West,ODSOWT01,4.681736667,6.992788333
1e339409-2d2e-493b-b764-2f470577f328,Obanigba Basic Health Center,,Primary Health Center,Ose,ODSOSE06,5.7680736,6.9277998
5d1e93f3-0a42-4d87-8a6d-35bac2fa7fa4,Matuso 1 Basic Health Center,,Primary Health Center,Owo,ODSOWO11,5.424561667,7.275976667
2befe56a-f26d-473d-b330-71875104028d,Atakumosa East Olora Primary Health Center,,Primary Health Center,Ile Oluji/Okeigbo,ODSIOU10,4.759878333,7.352715
a19c49df-f1d8-41a6-a8e6-845dd2194779,Kenneth Medical Center,,Medical Center,Akoko North East,ODSANE02,5.751892090000069,7.512695312000062
f3d1b407-1393-4d13-ba1f-13a6f18e1fae,Lofoluwa Health Post,,Dispensary,Odigbo,ODSODI01,4.4954833990000225,6.506530761000022
2611300e-64f8-4f44-a117-dc9029ae58e5,Kunle Medical Center,,Medical Center,Akure North,ODSAKN03,5.333679199000073,7.267700196000021
e4fcabd5-1866-4aea-9a97-bb451fb216e1,Caring Heart Clinic,,Private Non Profit,Ile Oluji/Okeigbo,ODSIOU06,4.83501,7.31945
1d57e1b5-4b2c-4340-9ccb-2a829b3e379e,Kem Fab Health Clinic,,Primary Health Center,Okitipupa,ODSPUP08,4.644470215000069,6.530273437000062
aec57e21-3329-4efe-95b2-f6796c5f36d0,St Theresas Catholic Health Center,St Thereses Health Center,Primary Health Center,Irele,ODSIRL09,4.863098145000038,6.489501954000048
c29ba307-a21e-4584-a68a-f2766c5b6fa8,Ojudo Ama Basic Health Center,,Primary Health Center,Ilaje,ODSIAE09,4.897277832000043,6.0239257810000595
4982de73-acdb-46cd-bc08-5bf29c596827,St Peters Hospital Igo Aduwo Ilutitun,,Primary Health Center,Okitipupa,ODSPUP07,4.63452148500005,6.524719239000035
7657a9f1-1005-4e2c-a08c-1a594a858911,Okitipupa Family Support Programme Market Based Clinic,FSP Market Basic Clinic,Primary Health Center,Okitipupa,ODSPUP12,4.788330078000058,6.503723144000048
8bf168db-cf62-444a-bb58-3c720ce879d0,Ebenezer Clinic Igo Aduwo,,Primary Health Center,Okitipupa,ODSPUP07,4.635681152000075,6.519714356000065
13acaf2d-57e5-46c3-a7f9-ba40a1e962b7,Al Huda Medical Center,Alhuda Medical Center Ugb Akoko,Medical Center,Akoko North East,ODSANE07,5.785522461000028,7.52709961000005
aa572c97-76ce-441b-b862-44134ff8b7e4,Igbo Olodumare Basic Health Center,,Primary Health Center,Ile Oluji/Okeigbo,ODSIOU10,4.785095215000069,7.291687012000068
99f20886-5b55-4d62-bbc8-38df6965fb86,Oke Alafia Basic Health Center,,Primary Health Center,Ile Oluji/Okeigbo,ODSIOU10,4.762512207000043,7.280517578000058
b38caad5-833b-4c4e-a068-4b8b52632c48,Ode Aye Hospital,,Private Non Profit,Okitipupa,ODSPUP11,4.746704102000024,6.590515137000068
905b4540-2713-4e4b-af9f-14741c73210d,Igbobini Comprehensive Health Center,Basic Health Center Igbobini,Comprehensive Health Center,Okitipupa,ODSPUP01,4.821472168000071,6.501525879000042
37c6b6b7-0bf5-4514-bb0e-90b26d7ab3cc,Obado Health Center,,Primary Health Center,Ondo West,ODSOWT05,4.726019955840837,7.096404752038291
d8b0bec5-0246-460b-a73f-81eac4e1c79b,Kajola Ojuirin Health Center,,Primary Health Center,Odigbo,ODSODI02,4.911682129000042,6.705505371000072
d1a1c27f-2e18-43ce-a037-f1a7f22d6ed8,Igbekoyi Health Post,,Dispensary,Odigbo,ODSODI11,5.066181316675378,6.705444292783546
ac037845-dc2f-43c9-9f86-9699cddb1ba7,Obajare Health Post,,Dispensary,Irele,ODSIRL06,5.068481445000032,6.668518066000047
b156f6bf-bffc-493c-a74b-30e1030087d3,Orisunbare Erinla Health Center,,Primary Health Center,Ondo West,ODSOWT02,4.80989078137584,6.937319386637044
f73e46c5-6f9d-4621-bf0b-23e05fd3ceb2,Igbodigbo Health Center,,Primary Health Center,Okitipupa,ODSPUP01,4.749632212662515,6.4662981587771275
0619300f-f47f-46b8-ad95-b562c9a8cf08,Arogbo Comprehensive Health Center,,Comprehensive Health Center,Ese Odo,ODSESO06,4.993896484000061,6.257690430000025
3faa667f-cb07-46ff-a942-77bb6b923c10,Oladapo Basic Health Center,,Primary Health Center,Odigbo,ODSODI02,4.986083984000061,6.688293457000043
9c169fc1-16ad-4924-810c-d41a3a876990,Dababilebu Basic Health Center,Ebikiri Zion,Primary Health Center,Ilaje,ODSIAE09,4.989318848000039,6.053283691000047
8fe6fd9d-4313-4305-a388-4d696c98adb8,Ilowo Comprehensive Health Center,,Comprehensive Health Center,Ilaje,ODSIAE08,4.836120606000065,6.054870606000065
4b6c6dff-8d4d-4821-844e-ce70a2aa72a4,America Zion Health Center,,Primary Health Center,Ilaje,ODSIAE03,4.828125000000057,6.225280761000022
012785cc-eeaa-4a85-9cc3-c0d0c54e7212,Omolara Maternity,,Maternity Home,Akure South,ODSAKS02,5.1765136720000555,7.2448730470000555
b605dbbe-e603-4862-85da-3e9cb54c61c5,State Specialist Hospital,State Specialist Hospital Akure,Specialist Hospital,Akure South,ODSAKS06,5.194885254000042,7.241516113000046
e5e11d69-7726-4817-b1f5-615fed74b5df,Cac Mission House Maternity,,Maternity Home,Akure North,ODSAKN06,5.257080078000058,7.2604980470000555
f0e2d1d5-f8f1-4661-8b6f-bb9542148f6b,Molayo Clinic and Maternity,,Maternity Home,Owo,ODSOWO11,5.41827392600004,7.274719238000046
439de8be-5fd0-4359-a55f-ffe528d23517,St Marys Primary Health and Maternity Center Iworin Oka Akoko,St Marys Health Center Oka Akoko,Maternity Home,Akoko South West,ODSASW07,5.789672851000034,7.451110839000023
76f5bf24-2595-48ca-a3ff-3fde08d683cb,Idogun Comprehensive Health Center,,Comprehensive Health Center,Ose,ODSOSE04,5.897277832000043,7.301330567000036
b16f92b2-e74b-4bc1-885f-9074c693051a,Doctors Specialist Hospital and Maternity,Community Health Center Ifon,Maternity Home,Ose,ODSOSE05,5.760498046000066,6.938110352000024
a19d6ac1-66bd-424a-bed3-f00f7b3d18cf,Ekanile Basic Health Center,,Primary Health Center,Akoko North East,ODSANE01,5.759887695000032,7.5032958990000225
de0a22a7-91c7-4f52-a105-0a00e0536030,State Specialist Hospital,Staff Specialist Hospital Ikare,Specialist Hospital,Akoko North East,ODSANE04,5.76452636700003,7.5283203130000516
b8f50e40-150b-4a1a-8423-3f4c54f649f2,Agodada Community Health Center,,Primary Health Center,Akure North,ODSAKN02,5.411315918000071,7.095275879000042
41f370de-b273-4b70-828f-80f49042a19b,Odigbo Basic Health Center,,Primary Health Center,Odigbo,ODSODI08,4.8657226560000595,6.797485352000024
ade1308d-46ba-4142-afa5-d3dea52f3125,Lshakuml Comp Health Center,Comprehensive Health Center,Primary Health Center,Akoko North East,ODSANE01,5.758483887000068,7.51147461000005
dc1fc130-d16c-4fae-b194-05673e523666,Arogbo Health Clinic,,Primary Health Center,Ese Odo,ODSESO06,4.996276855000076,6.261474609000061
becd5398-4968-48d1-9afd-c0adf5ab02cb,Olu Agbo Clinic,,Primary Health Center,Okitipupa,ODSPUP12,4.805480957000043,6.524902344000054
eeda59e3-c74f-4b1e-adbc-7f27b4a01c47,Tawakalitu Health Center,,Primary Health Center,Odigbo,ODSODI10,4.872543303643339,6.7484880020255344
b70a5bd2-8305-47fc-bb29-84e07f70d723,Mhealth Center Abetobo,,Primary Health Center,Ilaje,ODSIAE12,4.724121094000054,6.150085449000073
5b16bb70-7d58-43a4-a2cd-57fd2c3d75a8,Oda Road Clinic,,Primary Health Center,Akure South,ODSAKS05,5.21710205100004,7.222900391000053
8a03f35e-03a1-436e-8c5a-004ad8bb04ff,Bolorunduro Health Center,,Primary Health Center,Ondo East,ODSOET02,4.966310000000021,7.164570000000026
af7b2975-4726-4065-ab95-cc265ea6d5a7,Tsekelewu Primary Health Center,,Primary Health Center,Ilaje,ODSIAE10,4.980285645000038,5.98132324200003
760099e9-79ab-4837-b32f-8017f0e180c0,Lokaka Basic Health Center,,Primary Health Center,Irele,ODSIRL08,4.9343261720000555,6.552490234000061
31119506-77ec-438b-ba88-22dc72263f9d,Aribu Compound Ilepete Basic Health Center,,Primary Health Center,Ilaje,ODSIAE08,4.854919434000067,6.037109375000057
81a6698f-fc61-433e-8889-d677d95b7794,Abusoro Basic Health Center,,Primary Health Center,Ondo West,ODSOWT05,4.687927246000072,7.045898437000062
9cba9785-37b7-44ec-87bc-945f03c51baa,Ayetoro Igbido Basic Health Center,,Primary Health Center,Ondo West,ODSOWT01,4.694274902000075,6.978698730000076
fdde02ed-b732-4aae-b63d-37ab82b3d6e2,Sanusi Primary Health Clinic,,Primary Health Center,Ose,ODSOSE12,5.625122070000032,6.986877441000047
e3db3dba-b4a2-4cea-99e0-c043cc39f20e,Olokuta Primary Health Clinic,,Primary Health Center,Odigbo,ODSODI03,4.421691895000038,6.702270508000026
7f4726d8-a8a5-4de0-87fb-9996b11f4926,Owode Eleepo Basic Health Center,,Primary Health Center,Ondo West,ODSOWT01,4.746520996000072,6.973327637000068
627f4095-20db-40f1-8eb7-846ff0c4a850,Adoloseimo Basic Health Center,,Primary Health Center,Ese Odo,ODSESO08,5.039489746000072,6.196716309000067
d6d732ff-de53-4575-bdc4-a781ac674880,Osabiya Basic Health Center,,Primary Health Center,Ose,ODSOSE08,5.681701660000044,7.061096191000047
e96c7924-d2d6-4fdd-9cc1-37c1c007033d,Bagbe Basic Health Center,,Primary Health Center,Ondo West,ODSOWT02,4.847900391000053,6.981689453000058
aa5750e2-6bbf-4f3b-88cb-97ced0082886,Omowole Health Center,,Primary Health Center,Odigbo,ODSODI09,4.583312988000046,6.723876953000058
bb418913-a2ff-4537-aae8-02fff901c63e,Ajana Ejidokun Basic Health Center,,Primary Health Center,Irele,ODSIRL08,4.981689453000058,6.655883789000029
c5542d84-983f-4e53-b750-dc4d988b7813,Ifara Paanu Basic Health Center,,Primary Health Center,Odigbo,ODSODI07,4.539489746000072,6.686096191000047
d45e12d2-7b19-498b-a81f-e12c5ebe33e4,Agbabu Basic Health Center,,Primary Health Center,Odigbo,ODSODI02,4.8325195310000595,6.593078613000046
8df6a00f-6e14-482f-aded-71dc3ffb052c,Imorun Primary Health Center,,Primary Health Center,Odigbo,ODSODI09,4.585510254000042,6.820678711000028
c9a929db-9360-4763-a75a-692945a95dcd,Barogbo Basic Health Center,,Primary Health Center,Irele,ODSIRL04,5.003479004000042,6.301330566000047
66a0a3f2-29ca-43df-bc7b-2aad912250ab,Kiboro Health Center,,Primary Health Center,Ese Odo,ODSESO02,4.924072266000053,6.342895508000026
8d8db3f1-b293-41bd-b210-4007774b846e,Ogho Basic Health Center,,Primary Health Center,Ondo East,ODSOET01,4.940917969000054,6.95007324200003
fd7329a4-eb3a-46ac-bb42-2deb784edc14,Akpata Basic Health Center,,Primary Health Center,Ilaje,ODSIAE09,4.899108887000068,6.028686523000033
7a6d4120-7ad9-4308-bc98-b43466673463,Ilekun Basic Health Center,,Primary Health Center,Akure South,ODSAKS07,5.228881836000028,7.199096680000025
e03556aa-4f31-4ad4-a646-f12dc871466b,Imafon Health Center,,Primary Health Center,Akure North,ODSAKN02,5.25811767600004,7.210083008000026
36828cd6-2842-423f-b740-07c237ca3e97,Aba Panu Health Center,,Primary Health Center,Irele,ODSIRL06,5.016296386000022,6.62390136700003
778d8fdd-2247-4cab-8c6c-0769e7891b12,Oladosa Health Center,,Primary Health Center,Irele,ODSIRL07,5.081909180000025,6.631286621000072
0dbb6035-6efd-42ae-bd5b-953d4bbf23b4,Olatunjoye Medical Clinic,Olatujone Medical Clinic,Primary Health Center,Irele,ODSIRL09,4.8754882810000595,6.502075195000032
0bb69784-9bf1-47eb-900b-5680f880fc69,Agerige Basic Health Center,,Primary Health Center,Ilaje,ODSIAE01,4.6176757810000595,6.343322754000042
24d41676-48a1-46a4-b3c7-35b432aae40e,Ayadi Holo Basic Health Center,,Primary Health Center,Okitipupa,ODSPUP03,4.794677734000061,6.452087403000064
b07efe68-ea23-43a6-94e2-aa4ce8917d8b,Ode Igbisin Basic Health Center,,Primary Health Center,Okitipupa,ODSPUP06,4.639099121000072,6.4907226560000595
145071a0-3c52-4f72-b2e7-3aae03c671dc,Motoro Basic Health Center,,Primary Health Center,Ilaje,ODSIAE04,4.675720215000069,6.208679199000073
48f7e632-f8d9-4b5c-a05c-62e48843513b,Gbotalota Basic Health Center,,Primary Health Center,Okitipupa,ODSPUP11,4.743103028000064,6.591308593000065
fc298d5f-9bce-4c09-90ae-5e6f4703fc50,Iju Oke Basic Health Center,,Primary Health Center,Okitipupa,ODSPUP02,4.648315429000036,6.587707520000038
c2bfb14b-92a6-4bea-bb40-ca74fc7de845,Obenla Basic Health Center,,Primary Health Center,Ilaje,ODSIAE09,4.879089355000076,6.010925293000071
08149ae7-e0ec-4f52-a724-67b4b5f2cf08,Imoluwa Basic Health Center,,Primary Health Center,Ilaje,ODSIAE06,4.63507080100004,6.438293457000043
96481125-1005-47e3-82b3-3d1e4ce1fbc7,Ago Alaye Basic Health Center,Basic Health Center Ago Alaye,Primary Health Center,Odigbo,ODSODI03,4.452697754000042,6.649719238000046
d7eaffcd-f130-4122-9286-5781140d7bb6,Opuba Basic Health Center,,Primary Health Center,Ilaje,ODSIAE09,4.908874512000068,6.054870606000065
8c2eee92-eadb-4f01-b416-1d2b7517eee4,Shalom Medical Center,,Medical Center,Irele,ODSIRL09,4.871520996000072,6.50811767600004
6610cfb6-ba9f-4aab-9511-fe62fd1b10f4,Zion Apoi Basic Health Center,,Primary Health Center,Ilaje,ODSIAE05,4.866699219000054,6.399719238000046
fc4765d6-0323-4ea5-8885-851ead5842ea,Irowa Basic Health Center,,Primary Health Center,Okitipupa,ODSPUP09,4.600280762000068,6.572326660000044
0170e66d-c451-4fbc-b65d-0d49be30850c,Obasasa Health Center,,Primary Health Center,Irele,ODSIRL06,5.043273925000051,6.662109375000057
bce03db9-1860-49e1-85d9-128fac127623,Akinboni Basic Health Center,,Primary Health Center,Irele,ODSIRL08,4.993103027000075,6.632690430000025
b5f283c9-2a2b-4261-9795-a2b3455710ef,Ldogun Basic Health Center,,Primary Health Center,Irele,ODSIRL08,4.952514648000033,6.572875976000034
cf1ca7c8-ff46-455b-878b-18c485f7d00a,Litoto Basic Health Center,,Primary Health Center,Irele,ODSIRL09,5.020080566000047,6.518920898000033
d3536a92-8e85-4048-8ff6-826f25c5f655,Idogun Basic Health Center,,Primary Health Center,Irele,ODSIRL08,4.971496582000043,6.632080078000058
a26fd697-6db0-472d-8eb6-f58966df2d69,Ijuosun Basic Health Center,,Primary Health Center,Irele,ODSIRL04,5.015686035000044,6.357482910000044
3e3389af-cf86-4831-85e6-18ebf08f4c3a,Ogunmola Basic Health Center,,Primary Health Center,Irele,ODSIRL10,5.122924805000025,6.537719726000034
cd951151-5dd3-490a-8120-4a0402bb9d4c,Ggogi Basic Health Center,,Primary Health Center,Irele,ODSIRL05,4.934692383000026,6.645874023000033
5033837e-4a50-4367-8add-ce0dc5e7718a,Iyara Basic Health Center,,Primary Health Center,Irele,ODSIRL08,4.963500977000024,6.482482910000044
65c7a48b-e2c2-4385-a4aa-e8d7b00b3f74,Ebenezer Medical Clinic,,Primary Health Center,Ilaje,ODSIAE05,4.806701660000044,6.353515625000057
735e8663-7b11-421f-93fa-12d1177bc6c7,Deve Agency Primary Health Care,,Primary Health Center,Ese Odo,ODSESO03,4.890686035000044,6.4221191400000635
00b0f326-6dbc-47de-a0e4-8bb0cf172c8c,St Peters Hospital,,Primary Health Center,Ese Odo,ODSESO03,4.8933105470000555,6.430480957000043
856f785a-52a0-4cc3-bcc4-1f34d5ccfeb8,Saint Loius Hospital,,Primary Health Center,Okitipupa,ODSPUP12,4.822509766000053,6.507507324000073
